flow	key	kind	english	czech_current	czech_native
16 · Yard & garage sales	garageSale.openGarageSale.myGarageCta	string	My active garage →	Moje aktivní garáž →	
16 · Yard & garage sales	garageSale.openGarageSale.neighborsSee	string	Neighbors will see:	Sousedé uvidí:	
16 · Yard & garage sales	garageSale.openGarageSale.openNowWithSummary()	fn	Open now · {{1}}	Otevřeno teď · {{1}}	
16 · Yard & garage sales	garageSale.openGarageSale.pickADay	string	Pick a day	Vyberte den	
16 · Yard & garage sales	garageSale.openGarageSale.presetSaturday	string	Saturday	Sobota	
16 · Yard & garage sales	garageSale.openGarageSale.presetSaturdayHint	string	Sat · 9am – 1pm	So · 9–13	
16 · Yard & garage sales	garageSale.openGarageSale.presetsLabel	string	Quick fill	Rychlé vyplnění	
16 · Yard & garage sales	garageSale.openGarageSale.presetToday	string	Today	Dnes	
16 · Yard & garage sales	garageSale.openGarageSale.presetTodayHint	string	This day · 8am – 2pm	Tento den · 8–14	
16 · Yard & garage sales	garageSale.openGarageSale.presetWeekend	string	Weekend	Víkend	
16 · Yard & garage sales	garageSale.openGarageSale.presetWeekendHint	string	Sat–Sun · 8am – 12pm	So–Ne · 8–12	
16 · Yard & garage sales	garageSale.openGarageSale.rulesViewCta	string	How selling works — pictures →	Jak prodej funguje — obrázky →	
16 · Yard & garage sales	garageSale.openGarageSale.scheduleInvalid	string	Pick at least one day and make sure end time is after start.	Vyberte alespoň jeden den a zkontrolujte, že konec je po začátku.	
16 · Yard & garage sales	garageSale.openGarageSale.shareGarageCta	string	Share open garage	Sdílet otevřenou garáž	
16 · Yard & garage sales	garageSale.openGarageSale.shelfHint	string	Garage-sale snap — photo first, optional tag, price or auction. Not the full listing form.	Garážový snap — nejdřív fotka, volitelná značka, cena nebo aukce. Ne plný formulář nabídky.	
16 · Yard & garage sales	garageSale.openGarageSale.shelfNote	string	Each snap lands on your open shop · neighbors buy or bid	Každý snap na otevřený shop · sousedé kupují nebo licitují	
16 · Yard & garage sales	garageSale.openGarageSale.shelfTitle	string	Stock the shelf	Naplnit polici	
16 · Yard & garage sales	garageSale.openGarageSale.subtitle	string	Set your hours, then snap items straight onto the sale shelf.	Nastavte hodiny a pak foťte věci rovnou na výprodejovou polici.	
16 · Yard & garage sales	garageSale.openGarageSale.timeFrom	string	From	Od	
16 · Yard & garage sales	garageSale.openGarageSale.timeLabel	string	Open hours	Otevřené hodiny	
16 · Yard & garage sales	garageSale.openGarageSale.timeTo	string	Until	Do	
16 · Yard & garage sales	garageSale.openGarageSale.title	string	Open your garage	Otevřete garáž	
16 · Yard & garage sales	garageSale.openGarageSale.todayWithSummary()	fn	Today · {{1}}	Dnes · {{1}}	
16 · Yard & garage sales	garageSale.openGarageSale.weekendSatSun	string	Sat–Sun	So–Ne	
16 · Yard & garage sales	garageSale.snapSale.auctionTermsBody	string	One neighbor → push to accept, counter, or decline. Two or more → auction between them. Winner pays within 30 minutes.	Jeden soused → push přijmout, přihodit nebo odmítnout. Dva a více → aukce mezi nimi. Vítěz zaplatí do 30 minut.	
16 · Yard & garage sales	garageSale.snapSale.auctionTermsTitle	string	How offers work	Jak nabídky fungují	
16 · Yard & garage sales	garageSale.snapSale.auctionWindowHint	string	Two or more offers → auction between them at close. You won't counter each one.	Dvě a více nabídek → aukce mezi nimi při zavření. Nebudete přihazovat každému zvlášť.	
16 · Yard & garage sales	garageSale.snapSale.auctionWindowLabel	string	Garage hours	Hodiny garáže	
16 · Yard & garage sales	garageSale.snapSale.buyNowLabel	string	Asking price	Požadovaná cena	
16 · Yard & garage sales	garageSale.snapSale.cameraBtn	string	Camera	Foťák	
16 · Yard & garage sales	garageSale.snapSale.connectFailed	string	Payout setup failed.	Nastavení výplat selhalo.	
16 · Yard & garage sales	garageSale.snapSale.continueStripe	string	Connect finances	Připojit finance	
16 · Yard & garage sales	garageSale.snapSale.defaultTitle	string	Garage sale find	Nález z výprodeje	
16 · Yard & garage sales	garageSale.snapSale.eyebrow	string	Garage sale shelf	Police výprodeje	
16 · Yard & garage sales	garageSale.snapSale.finishSetupFirst	string	Sign in above first	Nejdřív se výše přihlaste	
16 · Yard & garage sales	garageSale.snapSale.libraryBtn	string	Photos	Fotky	
16 · Yard & garage sales	garageSale.snapSale.mascotHint	string	skips categories and long forms — this is garage-sale speed.	vynechává kategorie a dlouhé formuláře — tohle je tempo výprodeje.	
16 · Yard & garage sales	garageSale.snapSale.modeOpen	string	Open to offers	Otevřeno nabídkám	
16 · Yard & garage sales	garageSale.snapSale.modeQuick	string	Quick sale	Rychlý prodej	
16 · Yard & garage sales	garageSale.snapSale.noteLabel	string	Quick tag (optional)	Rychlá značka (volitelné)	
16 · Yard & garage sales	garageSale.snapSale.notePlaceholder	string	e.g. Kids bike, works great	např. Dětské kolo, funguje	
16 · Yard & garage sales	garageSale.snapSale.onShelfActive	string	On your shelf · active	Na polici · aktivní	
16 · Yard & garage sales	garageSale.snapSale.openHint	string	Buy now or make an offer — you get a push on every offer to accept, counter, or pass.	Koupit hned nebo nabídnout — u každé nabídky dostanete push: přijmout, přihodit, nebo odmítnout.	
16 · Yard & garage sales	garageSale.snapSale.openingStripe	string	Opening…	Otevírám…	
16 · Yard & garage sales	garageSale.snapSale.photoCta	string	Tap to snap	Klepněte pro foťák	
16 · Yard & garage sales	garageSale.snapSale.photoHint	string	One photo per item — like a tag on the table	Jedna fotka na věc — jako cedulka na stole	
16 · Yard & garage sales	garageSale.snapSale.photoLoadFailed	string	Could not load photo — try again.	Fotku se nepodařilo načíst — zkuste znovu.	
16 · Yard & garage sales	garageSale.snapSale.priceLabel	string	Asking price	Požadovaná cena	
16 · Yard & garage sales	garageSale.snapSale.pricingLabel	string	How neighbors buy	Jak sousedé kupují	
16 · Yard & garage sales	garageSale.snapSale.publishCta	string	Put on shelf →	Dát na polici →	
16 · Yard & garage sales	garageSale.snapSale.publishedHintFirst	string	Your garage shop is live — snap more or preview the shop.	Váš garážový shop je živý — foťte dál nebo náhled shopu.	
16 · Yard & garage sales	garageSale.snapSale.publishedHintMore	string	Another item tagged — keep snapping while you're open.	Další věc označená — foťte dál, dokud máte otevřeno.	
16 · Yard & garage sales	garageSale.snapSale.publishedTitle	string	On your shelf!	Na polici!	
16 · Yard & garage sales	garageSale.snapSale.publishing	string	Adding to shelf…	Přidávám na polici…	
16 · Yard & garage sales	garageSale.snapSale.publishNeedSignIn	string	Sign in before this item can go on the shelf.	Nejdřív se přihlaste, ať položka může na polici.	
16 · Yard & garage sales	garageSale.snapSale.publishNeedStripe	string	Optional: set up payouts below when you want to receive card payments.	Volitelné: níže nastavte výplaty, až budete chtít přijímat platby kartou.	
16 · Yard & garage sales	garageSale.snapSale.publishPayoutHint	string	On the shelf now — connect finances above when you want card payments to reach your bank.	Na polici teď — finance připojte výše, až budete chtít platby kartou na účet.	
16 · Yard & garage sales	garageSale.snapSale.quickHint	string	Sticker price only — neighbors buy now, pay, then message you for pickup. No offers.	Jen cena na cedulce — sousedé koupí hned, zaplatí a napíšou kvůli vyzvednutí. Bez nabídek.	
16 · Yard & garage sales	garageSale.snapSale.refreshStripe	string	I finished setup — refresh	Dokončil(a) jsem nastavení — obnovit	
16 · Yard & garage sales	garageSale.snapSale.setupSignInBody	string	Save items to your account, then publish to the shelf.	Uložte položky na účet a pak je dejte na polici.	
16 · Yard & garage sales	garageSale.snapSale.setupStripeBody	string	Connect finances (ID + bank via Stripe) so neighbors can pay you by card. You can put items on the shelf now and finish this in a minute.	Připojte finance (doklad + banka přes Stripe), aby vám sousedé mohli platit kartou. Na polici můžete dát věci teď a toto dokončit za chvíli.	
16 · Yard & garage sales	garageSale.snapSale.setupStripeTitle	string	One last step — get paid	Zbývá poslední krok — dostat zaplaceno	
16 · Yard & garage sales	garageSale.snapSale.setupTitle	string	Sign in to put items on the shelf	Přihlaste se, abyste dali věci na polici	
16 · Yard & garage sales	garageSale.snapSale.shareWithNeighbors	string	Share with neighbors	Sdílet se sousedy	
16 · Yard & garage sales	garageSale.snapSale.signInContinue	string	Sign in to continue	Přihlásit se a pokračovat	
16 · Yard & garage sales	garageSale.snapSale.snapAnotherCta	string	Snap another item	Vyfotit další	
16 · Yard & garage sales	garageSale.snapSale.stepPhoto	string	1 · Snap photo	1 · Fotka	
16 · Yard & garage sales	garageSale.snapSale.stepTag	string	2 · Tag & price	2 · Značka a cena	
16 · Yard & garage sales	garageSale.snapSale.subtitle	string	Photo on the table first — tag it if you want, set your price. On the shelf in seconds.	Nejdřív fotka na stole — volitelná značka, nastavte cenu. Na polici během vteřin.	
16 · Yard & garage sales	garageSale.snapSale.title	string	Snap a sale item	Vyfotit výprodejovou věc	
16 · Yard & garage sales	garageSale.snapSale.viewShopCta	string	Preview my shop	Náhled mého shopu	
16 · Yard & garage sales	garageSale.yardSaleHub.browse.cta	string	See open sales →	Zobrazit otevřené →	
16 · Yard & garage sales	garageSale.yardSaleHub.browse.subtitle	string	See who's open today on your block	Kdo má dnes otevřeno ve vašem bloku	
16 · Yard & garage sales	garageSale.yardSaleHub.browse.title	string	Browse open garages	Procházet otevřené garáže	
16 · Yard & garage sales	garageSale.yardSaleHub.footer	string	Sale items go on your garage shelf — photo first.	Výprodejové věci patří na polici v garáži — nejdřív fotka.	
16 · Yard & garage sales	garageSale.yardSaleHub.host.cta	string	Set up my sale →	Nastavit výprodej →	
16 · Yard & garage sales	garageSale.yardSaleHub.host.subtitle	string	Hours first · snap photo + price onto the shelf	Nejdřív hodiny · fotka + cena na polici	
16 · Yard & garage sales	garageSale.yardSaleHub.host.title	string	Open my garage	Otevřít moji garáž	
16 · Yard & garage sales	garageSale.yardSaleHub.openBadge	string	OPEN	OTEVŘENO	
16 · Yard & garage sales	garageSale.yardSaleHub.subtitle	string	Browse who's open or set up your own sale.	Prohlédněte otevřené nebo nastavte vlastní výprodej.	
16 · Yard & garage sales	garageSale.yardSaleHub.title	string	Garage sales	Garážové výprodeje	
16 · Yard & garage sales	yardSales.backAria	string	Back to garage sales	Zpět na garážové výprodeje	
16 · Yard & garage sales	yardSales.browseCta	string	Browse the block →	Procházet blok →	
16 · Yard & garage sales	yardSales.emptyBody	string	Check back on weekends, or browse neighbor items for buy deals.	Zkuste to o víkendu, nebo procházejte věci sousedů ke koupi.	
16 · Yard & garage sales	yardSales.emptyTitle	string	No yard sales on the map yet	Na mapě zatím žádné výprodeje	
16 · Yard & garage sales	yardSales.forSale()	fn	{{1}} for sale	{{1}} na prodej	
16 · Yard & garage sales	yardSales.hoursTbd	string	HOURS TBD	HODINY?	
16 · Yard & garage sales	yardSales.loading	string	Loading open sales near you…	Načítám otevřené výprodeje poblíž…	
16 · Yard & garage sales	yardSales.mixedSale	string	Mixed yard sale	Smíšený výprodej	
16 · Yard & garage sales	yardSales.noneOpenHint	string	Weekend sales in your cluster — tap a garage to peek inside	Víkendové výprodeje ve vašem clusteru — klepněte na garáž a nahlédněte	
16 · Yard & garage sales	yardSales.openCount()	fn	{{1}} open sales near you today	{{1}} otevřené výprodeje poblíž dnes	
16 · Yard & garage sales	yardSales.openNow	string	OPEN NOW	OTEVŘENO	
16 · Yard & garage sales	yardSales.scheduled	string	SCHEDULED	PLÁNOVÁNO	
16 · Yard & garage sales	yardSales.subtitle	string	Saturday-drive mode — who's open near you	Sobotní projížďka — kdo má otevřeno poblíž	
16 · Yard & garage sales	yardSales.title	string	Yard sales & open garages	Výprodeje a otevřené garáže	
16 · Yard & garage sales	yardSales.today	string	TODAY	DNES	
16 · Yard & garage sales	yardSales.weekend	string	WEEKEND	VÍKEND	
17 · Mr. Evorios	mrEvorios.addToHomeSubtitle	string	Works like an app — faster, full screen	Funguje jako aplikace — rychleji, na celou obrazovku	
17 · Mr. Evorios	mrEvorios.addToHomeTitle	string	Add to Home Screen	Přidat na plochu	
17 · Mr. Evorios	mrEvorios.backToMenuAria	string	Back to menu	Zpět do menu	
17 · Mr. Evorios	mrEvorios.chat	string	Chat	Chat	
17 · Mr. Evorios	mrEvorios.chatListingSubtitle()	fn	Voice or text · step {{1}} of undefined	Hlas nebo text · krok {{1}} z undefined	
17 · Mr. Evorios	mrEvorios.chatPrompt()	fn	Didn't find it in FAQ? Ask {{1}} below — type or tap the mic.	Nenašli jste to ve FAQ? Zeptejte se {{1}} níže — napište nebo klepněte na mikrofon.	
17 · Mr. Evorios	mrEvorios.chatSubtitle	string	Voice or text — I know where you are in the app	Hlas nebo text — vím, kde v aplikaci jste	
17 · Mr. Evorios	mrEvorios.chatWith()	fn	Chat with {{1}}	Chat s {{1}}	
17 · Mr. Evorios	mrEvorios.closeHintAria()	fn	Close {{1}} hint	Zavřít tip od {{1}}	
17 · Mr. Evorios	mrEvorios.closeMenuAria()	fn	Close {{1}} menu	Zavřít menu {{1}}	
17 · Mr. Evorios	mrEvorios.companionSubtitle	string	Your AI companion	Váš AI společník	
17 · Mr. Evorios	mrEvorios.editThenSend	string	Edit the text if needed, then tap Send.	Upravte text, pokud je potřeba, a klepněte na Odeslat.	
17 · Mr. Evorios	mrEvorios.faq	string	FAQ	FAQ	
17 · Mr. Evorios	mrEvorios.guides	string	Guides	Průvodce	
17 · Mr. Evorios	mrEvorios.guidesBrowseBody	string	Open Home and explore the block feed	Otevřít Domů a feed bloku	
17 · Mr. Evorios	mrEvorios.guidesBrowseTitle	string	Browse nearby	Procházet okolí	
17 · Mr. Evorios	mrEvorios.guidesGarageBody	string	Your storefront, requests, and earnings	Výloha, žádosti a výdělky	
